ref_code,token,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,total_dr_usd
224,USDS-SPK,,,,,,,,,,,,,,,,,,,,,396.9972962550637,1581.622993356826,1978.6202896118898
303,sUSDS,,0.0010247124488725707,0.001977572486015059,0.0020591907759459458,0.002079760823722589,0.0018952912675808341,0.0021103919572587064,0.0020507540836590707,0.0021269220151416772,0.0020658966384577275,0.0021426261289785855,0.0021508290997762987,0.002089532193330422,0.002167567154091811,0.0021054879009143393,0.00218340729288394,0.0018265284442567464,0.0016550052580214967,0.00183804319613777,0.0017842377183736697,0.0018492787394603792,0.0014954218725962668,0.040678457495475905
303,USDS-SKY,,,1.6662014137186443,41.46918041082517,,,,,,,,,,,,,,,,,,,43.13538182454381
555,sUSDC,,,,,,,,,,,,,,,,,0.0016204712276044748,0.001539991365262126,0.0017103091590263697,0.0016602428702584568,0.0017207638930019772,0.0013914981599366355,0.009643276675090039
999,spUSDT,,,,,,,,,,,,,,,,,,,,,,0.00008650667774019147,0.00008650667774019147
1001,sUSDS,89.14237483935456,2900.5773983924983,7092.596771291365,9406.192104460113,11674.429566501201,10499.250189251827,8184.011358195994,3487.4605007508426,3756.2283852671603,2088.2214553053027,1914.7461575548393,1739.4577213451128,1524.5389970571905,1431.542995324285,1298.456345677213,1177.0697306185568,880.7104261224567,751.2827655006788,799.4060955999961,767.1871435232854,791.6348667873194,593.7036361130465,72847.84698547967
1001,USDS-CLE,6.653958418347043,163.56719880239174,214.35688843687927,278.31242593357234,309.46883586085136,181.8525175342593,353.8213431549371,357.746424150699,356.0086615278406,322.6519235871934,333.03174127949165,369.00464447024416,394.573531868778,460.54510384416005,237.06429642658537,110.78913022515485,83.08763931095572,40.056110683604395,44.25181399339283,42.28051345880464,43.59855580557125,34.48465126843604,4737.207910042149
1001,USDS-SKY,506.1993371617093,20601.776242138178,14895.287631998946,6050.85142643813,2919.5999193482617,1620.3035533392324,1393.1594143820616,2021.8576876013112,2346.0094111927565,1917.9245730523478,1811.172946575179,2788.381408995484,2475.0323599820067,1353.198390107566,3485.196918295788,3955.47083572263,1291.0061823694975,810.0991426370301,811.8272807307619,624.4763085352921,77.33646471796169,53.976465411380815,73810.14390073351
1002,sUSDS,,807.5958288356112,1255.454578861472,1165.8233504266811,2491.392452144632,3797.1765269403736,5030.03709521524,5714.555686579501,2990.1935044970487,2725.2893302708007,2873.7567667098383,4481.316143783303,4504.391127187305,4570.010424431708,3047.4371568983283,2396.5082700948187,1967.598877026665,2968.7846636502168,29193.370606192286,28953.370505847746,33173.24343790115,32441.566672364446,176548.87300585918
1002,USDS-CLE,,0.1400792750918087,4.4270022060427765,3.4252046956058444,0.6878976672831422,0.1693945437369074,,,,,,0.20138324908396865,0.7376665365948628,0.7751464435710199,0.9831521170084103,0.7622554211480249,0.6355282217341331,0.5740254905985719,0.8823900578933894,0.6150273113556127,0.6355282217341331,33.000910260878285,48.65259171936089
1002,USDS-SKY,,0.013796313200324036,14.23506439370786,457.15022262647204,5.263312136682425,312.24113229912103,309.61740811665913,7.28296399681033,3.562615943160674,2.319193138737993,9.861717683093907,35.42237260029618,1.4756537060531647,1.5286037156247416,1.4789769091618155,1.5282761394672093,1.274195748941338,1.150886482914757,1.274860056953132,1.233092660265811,1.274195748941338,1.0275772168881758,1170.2161176331535
1004,sUSDC,,,,,,,,13.932318091609295,46.223493733630356,3.0094941736435215,1.150003652303215,0.23041295295495348,0.2210823288495168,0.025963250904445456,0.015420401989291522,0.015991076291391,0.005358918340260306,0.004855680215835699,0.005392701890268954,0.005234840039005072,0.005425666260116924,0.0043874727079564035,64.85483494162942
1004,sUSDS,,,,3.820875451406211e-16,,,6.640534787001798e-18,5.386987211088225e-20,1.9751273442335883e-17,2.865346062187817e-14,6.299095760928789e-14,3.1207828703641473e-14,9.543745895119712e-14,1.0367151434124749e-13,5.830020073165426e-13,5.462098254483095e-13,8.945833869356574e-14,2.4077513820435082e-14,2.7929601007432184e-13,2.6296193776988073e-13,1.893713865575733e-13,6.931840723430592e-16,2.297439957203466e-12
1007,sUSDS,,,,,,,,,,438.91654901332527,641.5532221354058,188.15716567980647,750.883503420492,2441.8810718844834,862.2541941247567,1879.5388618163229,1592.6490640759553,8119.972825344364,11131.847598719756,8884.395859643158,9316.851042811797,,46248.90095866962
1007,USDS-SKY,,899.04910480087,2845.034683217761,2651.2709262171447,3270.1993101177177,2063.6739510533725,3835.8301775281043,7167.6872837096225,7788.974460549155,17009.947677240034,11459.498213082446,5825.295281274688,3092.011012027047,1258.2885492999574,1106.3916103555503,3550.059439215305,4114.426764723389,2601.3270434133606,98.97080055441654,2.736057282538436,0.4952005891537389,0.3741864527296398,80641.54173270438
1007,USDS-SPK,,,,,,,,,,,9730.507068834768,15421.475084265061,9186.824087058623,8494.290257053635,2745.3977955847,2841.0698412168513,4375.433402403486,3023.763038076548,4628.610029240478,5225.033275171422,1445.0422017194321,,67117.446080625
1015,sUSDS,,,,,12.884360501975054,218.0539915657586,184.59755617598375,7.563965869738378,0.00009035163613376627,123.649737168996,0.00009101874680782691,0.00009136720896462189,0.00008876331669781747,0.00009207824142483251,0.00008944111507294167,0.00009275113043828298,0.00007759091880595675,0.00007030461474736663,0.00007808006540593472,0.00007579440899054346,0.00007855735122780437,0.00006352551078301353,546.7506909067173
1016,USDS-SKY,,,,,,,,,0.0034430531426077565,0.00006020561513788106,76.64164323675116,143.36146408206565,,,,179.02163663419003,1201.0547443054502,167.53838068751205,8.978125634163069,0.14773560337865937,,,1776.7472334422685
1016,USDS-SPK,,,,,,,,,,,,,,,,,,0.000024139638099304566,,0.44222242783652244,,,0.44224656747462177
1017,spETH,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
1017,spUSDC,,,,,,,,,,,,,,,,,0.023807040909144952,0.07955104111886382,0.07221716004521903,0.04641970165585092,0.04836555786648726,0.03849239675380612,0.30885289834937213
1017,spUSDT,,,,,,,,,,,,,,,,,0.04265870609635552,,,,,,0.04265870609635552
1017,sUSDC,,,,,,,1.9476462936628682,33.56031002531264,71.47532133934625,79.34835319772432,107.90638264743139,24.590275158166463,23.889967639652976,40.8888092228516,183.07986854212444,497.7632852647236,214.2828988087928,140.2436103721861,148.0115662006268,85.92878370593377,3.461863093457883,2.7757749664772065,1659.1547164784708
