ref_code,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,total_dr_usd
1007,,899.04910480087,2845.034683217761,2651.2709262171447,3270.1993101177177,2063.6739510533725,3835.8301775281043,7167.6872837096225,7788.974460549155,17448.864226253358,21831.55850405262,21434.927531219553,13029.718602506162,12194.459878238078,4714.043600065007,8270.66814224848,10082.509231202832,13745.062906834271,15859.42842851465,14112.16519209712,10762.388445120385,0.44902374327556777,194007.9636092895
1015,,,,,12.884360501975054,218.05399156575862,184.59755617598375,7.563965869738378,0.00009035163613376628,123.649737168996,0.00009101874680782693,0.00009136720896462189,0.00008876331669781747,0.00009207824142483251,0.00008944111507294168,0.00009275113043828301,0.00007759091880595674,0.00007030461474736664,0.00007808006540593472,0.00007579440899054349,0.00007855735122780435,0.00007624929379043799,546.7507036305003
1016,,,,,,,,,0.0034430531426077565,0.00006020561513788106,76.64164323675116,143.36146408206565,,,,179.02163663419003,1201.0547443054502,167.53840482715015,8.978125634163069,0.5899580312151818,,,1777.189480009743
1017,,,,,,,1.9476462936628685,33.57077574159279,72.85736390755979,81.60194621448943,110.23526031695216,27.017319342620805,27.22652302552535,44.37277700704493,186.44929447776747,501.26524165548494,536.0788683024493,350.1793924670333,369.56330597230857,214.5614774188862,8.703884150079768,8.372080198347746,2574.0031564918063
2000,,,,,,,,,,,,,,,,,,,,0.0000022340667242077923,0.0000042495833570485795,0.000004124728301224435,0.000010608378382480807
2001,,,,,,,,,,,,,,,,,,0.00010802955292476467,0.001624683549600712,82.24301693728245,8467.99352994732,21945.285982153164,30495.52426175087
2002,,,,,,,,,,,,,,,,,,,174574.2755934838,116737.37465030176,1.707499286978157e-8,0.000024256816117697276,291311.65026805946
2003,,,,,,,,,,,,,,,,,,,,6.654607696408874e-15,1.3723607554654149e-8,5.202482746571154e-8,6.574844167497338e-8
2005,,,,,,,,,,,,,,,,,,,17144.96836066166,8259.87631199609,,,25404.84467265775
2008,,,,,,,,,,,,,,,,,,,,,12035.781376578725,33511.04148847893,45546.82286505765
2012,,,,,,,,,,,,,,,,,,,,,,3.801673375561333e-8,3.801673375561333e-8
2222,,,,,,,,,,,,,,,,,,,,10.677765476597338,14.746531904549196,1.6091426572186444e-9,25.424297382755675
3000,,,,,,,,,,,,,,,,,,,,0.00014260407450345815,0.0020260596499545288,5.664205870055583,5.666374533780041
3001,,,,,,,,,,,,,,,,,,,,,2.6596740899378465e-8,0.0017306786429759733,0.0017307052397168728
