ref_code,token,blockchain,source,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,total_dr_usd
202,spETH,ethereum,sp,,,,,,,,,,,,,,,,,,,0,0,0,0
202,spUSDC,avalanche_c,sp,,,,,,,,,,,,,,,,,,3.593224053579985,1.04880294004544,,,4.642026993625425
202,spUSDC,ethereum,sp,,,,,,,,,,,,,,,,0.8863052750922082,0.49020432247626666,0.47359641629696947,0.17836311461348534,0.17379100589278823,1.7296583136840136,3.931918448055731
202,spUSDT,ethereum,sp,,,,,,,,,,,,,,,,49.84498894658262,29.89583632690229,30.03227596138699,42.34435514159791,40.040278970950425,31.895918732273678,224.05365407969393
204,spETH,ethereum,sp,,,,,,,,,,,,,,,,,,,,0,0,0
204,spUSDC,ethereum,sp,,,,,,,,,,,,,,,,,,,3.08061438761675,4.560663661147946,,7.641278048764696
204,sUSDC,arbitrum,susds_susdc,,,,,,,,,,,,,,,,,,3.61945800260864,33.82187346394348,72.9663414857985,75.62726019127852,186.03493314362913
204,sUSDC,base,susds_susdc,,,,,,,,,,,,,,,,,,0.17555821863996685,0.39311315999665997,0.3996662208642009,0.2500510115686728,1.2183886110695006
204,sUSDC,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,0.00003294989792533231,0.0004956596197080107,0.00043998262538329393,0.0004214875435694845,0.0013900796865861213
204,sUSDC,optimism,susds_susdc,,,,,,,,,,,,,,,,,,0.21642832627918626,0.3000508390542945,0.21182095159798653,0.08744511249184463,0.815745229423312
204,sUSDS,arbitrum,psm3_arbitrum,,,,,,,,,,,,,,,,,,0.0003881084065803027,,,,0.0003881084065803027
204,sUSDS,base,psm3_base,,,,,,,,,,,,,,,,,,0.000014391367235689005,0.00011968856349788125,0.014431081287812739,0.018459129628630916,0.03302429084717723
204,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,0.0005027874238897126,0.0005307831445317855,0.001033570568421498
205,spETH,ethereum,sp,,,,,,,,,,,,,,,,,0,0,0,0,0,0
205,spUSDC,ethereum,sp,,,,,,,,,,,,,,,,,0.0005315126059556268,0.008897154493447995,0.1975914559891904,0.20575776647335361,0.21277114263076857,0.6255490321927162
205,sUSDC,base,susds_susdc,,,,,,,,,,,,,,,,,0.0005949248945278512,0.02430303468656318,,,,0.02489795958109103
205,sUSDS,base,psm3_base,,,,,,,,,,,,,,,,,,0.00000992926170209157,0.0000305251760292138,,,0.00004045443773130537
206,sUSDC,base,susds_susdc,,,,,,,,,,,,,,,,,,,,,0.0005301148553597792,0.0005301148553597792
214,spETH,ethereum,sp,,,,,,,,,,,,,,,,,,,,,0,0
214,spUSDC,ethereum,sp,,,,,,,,,,,,,,,,,,,,,0.000006709176351375614,0.000006709176351375614
214,spUSDT,ethereum,sp,,,,,,,,,,,,,,,,,,,,,0.000006222502325439388,0.000006222502325439388
216,sUSDC,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,216.60757545032502,377.4494563617,471.8900768800071,1065.947108692032
219,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,14.263484409268681,,14.263484409268681
223,spUSDC,ethereum,sp,,,,,,,,,,,,,,,,,,,,,0.0011179653773253308,0.0011179653773253308
223,spUSDT,ethereum,sp,,,,,,,,,,,,,,,,,,,,,0.00013885252024982623,0.00013885252024982623
224,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,,4185.174239133086,4185.174239133086
224,USDS-SPK,ethereum,farms,,,,,,,,,,,,,,,,,,,,,396.9972962550637,396.9972962550637
303,sUSDS,ethereum,susds_susdc,,0.0010247124488725707,0.001977572486015059,0.0020591907759459458,0.0020797608237225896,0.0018952912675808341,0.002110391957258706,0.002050754083659071,0.0021269220151416772,0.002065896638457727,0.002142626128978585,0.0021508290997762996,0.0020895321933304214,0.0021675671540918105,0.0021054879009143393,0.00218340729288394,0.001826528444256747,0.0016550052580214972,0.0018380431961377704,0.0017842377183736695,0.0018492787394603788,0.03918303562287964
303,USDS-SKY,ethereum,farms,,,1.6662014137186443,41.46918041082517,,,,,,,,,,,,,,,,,,43.13538182454381
555,sUSDC,arbitrum,susds_susdc,,,,,,,,,,,,,,,,,0.004045140061459296,0.0038442402801141984,0.004269400146576983,0.004144420975719957,0.0042954980263271506,0.020598699490197585
1001,sUSDS,ethereum,susds_susdc,89.14237483935457,2900.5773983924987,7092.596771291364,9406.192104460113,11674.429566501198,10499.250189251828,8184.011358195992,3487.4605007508417,3756.2283852671617,2088.221455305303,1914.746157554839,1739.457721345113,1524.5389970571916,1431.5429953242858,1298.4563456772134,1177.0697306185568,880.7104261224565,751.2827655006788,799.4060955999963,767.1871435232853,791.6348667873195,72254.14334936663
1001,USDS-CLE,ethereum,farms,6.653958418347043,163.56719880239174,214.35688843687927,278.31242593357234,309.46883586085136,181.8525175342593,353.8213431549371,357.746424150699,356.0086615278406,322.6519235871934,333.03174127949165,369.00464447024416,394.573531868778,460.54510384416005,237.06429642658537,110.78913022515485,83.08763931095572,40.056110683604395,44.25181399339283,42.28051345880464,43.59855580557125,4702.723258773713
1001,USDS-SKY,ethereum,farms,506.1993371617093,20601.776242138178,14895.287631998946,6050.85142643813,2919.5999193482617,1620.3035533392324,1393.1594143820616,2021.8576876013112,2346.0094111927565,1917.9245730523478,1811.172946575179,2788.381408995484,2475.0323599820067,1353.198390107566,3485.196918295788,3955.47083572263,1291.0061823694975,810.0991426370301,811.8272807307619,624.4763085352921,77.33646471796169,73756.16743532213
1002,sUSDS,ethereum,susds_susdc,,807.5958288356111,1255.4545788614723,1165.823350426681,2491.3924521446315,3797.176526940373,5030.03709521524,5714.5556865795,2990.1935044970496,2725.289330270801,2873.7567667098397,4481.316143783303,4504.391127187305,4570.010424431709,3047.4371568983283,2396.50827009482,1967.5988770266656,2968.784663650218,29193.3706061923,28953.37050584775,33173.24343790115,144107.30633349475
1002,USDS-CLE,ethereum,farms,,0.1400792750918087,4.4270022060427765,3.4252046956058444,0.6878976672831422,0.1693945437369074,,,,,,0.20138324908396865,0.7376665365948628,0.7751464435710199,0.9831521170084103,0.7622554211480249,0.6355282217341331,0.5740254905985719,0.8823900578933894,0.6150273113556127,0.6355282217341331,15.651681458482607
1002,USDS-SKY,ethereum,farms,,0.013796313200324036,14.23506439370786,457.15022262647204,5.263312136682425,312.24113229912103,309.61740811665913,7.28296399681033,3.562615943160674,2.319193138737993,9.861717683093907,35.42237260029618,1.4756537060531647,1.5286037156247416,1.4789769091618155,1.5282761394672093,1.274195748941338,1.150886482914757,1.274860056953132,1.233092660265811,1.274195748941338,1169.1885404162654
1004,sUSDC,arbitrum,susds_susdc,,,,,,,,3.160489878453465,8.255221971280568,2.454618754215322,1.0332833146927207,0.2120228852468017,0.20598040285584374,0.011648229695627697,0.005237547205075233,0.0054313768561290825,0.004543616003999894,0.004116940199149421,0.004572259746775002,0.004438414894459379,0.004600208938924053,15.366205800284858
1004,sUSDC,base,susds_susdc,,,,,,,,10.771828213155828,37.96827176234978,0.5548754194281984,0.1167203376104943,0.018390067708151804,0.015101925993673052,0.01431502120881776,0.01018285478421629,0.010559699435261928,0.008833712081190272,0.008004167681148294,0.008889401333182567,0.00862917976343178,0.00894374023773111,49.52354550277112
1004,sUSDS,arbitrum,psm3_arbitrum,,,,,,,,5.250647335553248e-20,5.78087243642941e-19,7.5755590075355e-18,1.8879347119792044e-16,1.149163185155186e-16,1.3684080548596291e-17,,5.581983616915372e-21,,,,1.3213934784267221e-17,2.702851501048264e-22,9.258151313740664e-20,3.389123915527409e-16
1004,sUSDS,base,psm3_base,,,,,,,1.0714719376197371e-16,1.248563564479501e-16,2.5445584119727456e-16,1.0822951906657808e-13,1.2984121100765273e-13,8.232180851287395e-14,2.1077504367089267e-14,2.4146414634357485e-14,1.8220219322989258e-14,1.379846976160698e-13,4.141831142012433e-14,2.4231003053163675e-14,1.5197712627592663e-13,1.541416305532123e-13,1.1236280455472349e-13,1.0064387097761683e-12
1004,sUSDS,ethereum,susds_susdc,,,,3.8208754514062117e-16,,,8.731818303236441e-20,1.363398755349767e-21,,,2.9475885681094314e-14,7.505178223150504e-15,2.0019168612180497e-16,2.0798736756774423e-15,4.820399953349602e-13,5.108384153309676e-13,6.064375852708836e-14,8.708279129347308e-19,3.508157817837718e-14,1.472423479090122e-15,4.53122916439494e-16,1.1301734700876023e-12
1007,sUSDS,ethereum,susds_susdc,,,,,,,,,,438.91654901332527,641.5532221354058,188.15716567980652,750.8835034204918,2441.8810718844843,862.2541941247571,1879.538861816323,1592.6490640759555,8119.972825344362,11131.847598719756,8884.39585964316,9316.851042811799,46248.900958669634
1007,USDS-SKY,ethereum,farms,,899.04910480087,2845.034683217761,2651.2709262171447,3270.1993101177177,2063.6739510533725,3835.8301775281043,7167.6872837096225,7788.974460549155,17009.947677240034,11459.498213082446,5825.295281274688,3092.011012027047,1258.2885492999574,1106.3916103555503,3550.059439215305,4114.426764723389,2601.3270434133606,98.97080055441654,2.736057282538436,0.4952005891537389,80641.16754625166
1007,USDS-SPK,ethereum,farms,,,,,,,,,,,9730.507068834768,15421.475084265061,9186.824087058623,8494.290257053635,2745.3977955847,2841.0698412168513,4375.433402403486,3023.763038076548,4628.610029240478,5225.033275171422,1445.0422017194321,67117.446080625
1015,sUSDS,base,psm3_base,,,,,5.825601646483142,174.74629773115575,145.0484710268778,7.563950957248518,0.00007488527513169637,123.64972214639387,0.0000754381900373696,0.00007572700256585488,0.0000735688436530018,0.00007631632074191544,0.00007413061674286424,0.00007687402485289285,0.00006430893286650413,0.00005826989575030963,0.00006471434752512585,0.00006281994896360237,0.0000651099317294257,456.83488567148953
1015,sUSDS,ethereum,susds_susdc,,,,,7.058758855491913,43.30769383460288,39.54908514910598,0.000014912489860248831,0.000015466361002069913,0.000015022602133920535,0.00001558055677045733,0.000015640206398767014,0.00001519447304481567,0.000015761920682917065,0.000015310498330077433,0.00001587710558539016,0.000013281985939452615,0.000012034718997057018,0.000013365717880808872,0.00001297446002694111,0.000013447419498378656,89.91574170971691
1016,USDS-SKY,ethereum,farms,,,,,,,,,0.0034430531426077565,0.00006020561513788106,76.64164323675116,143.36146408206565,,,,179.02163663419003,1201.0547443054502,167.53838068751205,8.978125634163069,0.14773560337865937,,1776.7472334422685
1016,USDS-SPK,ethereum,farms,,,,,,,,,,,,,,,,,,0.000024139638099304566,,0.44222242783652244,,0.44224656747462177
1017,spETH,ethereum,sp,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1017,spUSDC,ethereum,sp,,,,,,,,,,,,,,,,,0.023807040909144952,0.0795510411188638,0.07221716004521904,0.04641970165585093,0.04836555786642219,0.2703605015955009
1017,spUSDT,ethereum,sp,,,,,,,,,,,,,,,,,0.04265870609635551,,,,,0.04265870609635551
1017,sUSDC,arbitrum,susds_susdc,,,,,,,,0.021540883783467645,0.004961667894991317,0.00019987589913344055,0.00047588346632617805,,,10.191870712698675,136.81492588095134,420.5722121460001,337.5574787930796,314.6312992817635,332.1703807671548,190.3615959204336,0.2319006892943556,1742.5588425024198
1017,sUSDC,base,susds_susdc,,,,,,,1.9467889371851852,28.558361303975467,59.91703992759139,68.1263199626564,96.2663273904023,12.903598803393752,12.535855715643851,13.004015532469424,12.631579748396943,13.099046226443756,14.735140509026373,6.548300264934974,5.829999062197631,2.885907067891658,2.1722285507954573,351.1605090030046
1017,sUSDC,ethereum,susds_susdc,,,,,,,0.000857356477683715,4.9804078375537015,11.553319743859877,11.221833359168805,11.63931430707994,11.68667635477271,11.3536154401439,17.69246135690721,33.63291182582887,64.09156189807301,181.55795952220012,28.069758611956154,31.174178199055266,21.135918991219707,6.124472023857215,445.9152468281542
1017,sUSDC,optimism,susds_susdc,,,,,,,,,,,,,,,0.000002687017671965101,1.8980116556633375e-21,1.0578437030197343,0.8367562146996579,0.30246289994876585,0.11797966630629049,0.11276345055933819,2.4278086215514585
1017,sUSDC,unichain,susds_susdc,,,,,,,,,,,0.0002650664828359291,,0.0004964838652240191,0.00046162077629358035,0.0004483999295994362,0.00046499420680161206,0.00038899070636332013,0.00035246188822137914,0.00039144297119493647,0.0003799841675461434,0.0003938357737528049,0.004043280767833161
1017,sUSDS,arbitrum,psm3_arbitrum,,,,,,,,,,0.008328059871165019,,0.000001966840827403812,,,,,,,,,,0.008330026711992422
1017,sUSDS,base,psm3_base,,,,,,,,0.010465716280157878,1.3820425682135233,2.2452649568939487,2.328877669520749,2.427042217613509,3.3365553858723733,3.4660850443814755,3.369425935643022,3.4939907094105864,1.0629703330527005,0.012314499303932426,0.013676440935598734,0.013276087211486777,0.013760041933091015,23.175747606266153
1017,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,0.017882739811849915,,0.007965681350697744,0.040620704358764324,0.001060091368116692,,,,0.06752921688942867
2000,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,0.0000022340667242077928,0.0000042495833570485795,0.000006483650081256372
2001,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,0.00010802955292476468,0.0016246835496007126,82.24301693728248,8467.99352994732,8550.238279597705
2002,stUSDS,ethereum,stusds,,,,,,,,,,,,,,,,,,,,,1.3613582247595745e-8,1.3613582247595745e-8
2002,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,174574.2755934838,116737.37465030173,3.461410622185823e-9,291311.65024378896
2003,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,6.654607696408873e-15,1.3723607554654147e-8,1.3723614209261844e-8
2005,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,17144.96836066166,8259.87631199609,,25404.84467265775
2008,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,,12035.781376578725,12035.781376578725
2222,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,10.677765476597337,14.746531904549197,25.424297381146534
3000,sUSDS,arbitrum,psm3_arbitrum,,,,,,,,,,,,,,,,,,,,0.00010417480088373602,0.0009374372942223313,0.0010416120951060675
3000,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,0.000002069268572526597,0.0006642433551139389,0.0006663126236864655
3000,sUSDS,optimism,psm3_optimism,,,,,,,,,,,,,,,,,,,,0.00003636000504719555,0.00042437900061825904,0.0004607390056654546
3001,sUSDS,base,psm3_base,,,,,,,,,,,,,,,,,,,,,2.6596740899378465e-8,2.6596740899378465e-8
3333,sUSDS,arbitrum,psm3_arbitrum,,,,,,,,,0.0000010258583307678468,0.00007278911683320572,0.00012876340335555629,0.0009907996030802289,0.0015630513725825132,0.0016557466128152764,0.0016089135115905618,0.0018659129187306189,0.0020220646324697954,0.0018466614646512692,0.0034108296152263896,0.0034282560335504634,0.004036893874003217,0.022631708017219865
3333,sUSDS,base,psm3_base,,,,,,,0.10689030195678363,0.6063695725124567,0.570135289945874,0.51457529065116,0.5652361955787691,0.7238968675093469,0.6680215593996239,1.0554072276893454,0.9808339374021902,0.9004645073842767,0.7115666406757669,0.40838641285244137,0.4808835679949522,0.48457409314404076,0.480870617222368,9.258112081919396
4001,USDS,ethereum,usds_ref4001,,,,,,,,,,,,,,,12200.287654194992,34070.235427067135,28435.58551280574,25260.478584246357,29059.501666005646,23206.767740808675,22600.09633102555,174832.9529161541
4011,sUSDS,ethereum,susds_susdc,,,,,,,,,,,,,,,,,,,,,0.0073119488860599975,0.0073119488860599975
4012,spUSDC,ethereum,sp,,,,,,,,,,,,,,,,,,,,,0.00010305554076857984,0.00010305554076857984
9001,USDS,ethereum,usds_aave,,17845.470418758843,32496.702241141193,9685.45271933533,69461.46968551146,156919.9006692738,161850.5204630886,144005.82231683523,112534.09673117401,31437.636008360754,12274.173066464622,7791.5309126247885,10235.68026700184,15695.485805060795,16541.72309462026,24660.408532270038,17637.13469130975,14381.456448326928,19582.080606333413,15706.362684071682,9626.615072541761,900369.7224341051
9998,sUSDS,base,psm3_base,,,,,,,,,0.00037847177556604174,0.0024646516588322336,0.006476266916977258,0.002487239527415239,3.791455669117523,0.0010495162083291386,0.0017952852738089635,0.0020114294506267012,0.0008878885804628702,0.0018056617723566936,0.0009192013180997647,0.0006914550557541397,0.00025582177561604756,3.8126785584313683
10000,sUSDS,arbitrum,psm3_arbitrum,,,,,,,135.302884833431,202.6122484463587,99.43736620445404,93.07807095458638,105.15965066039558,131.7074542239457,88.63716032328757,44.39510376581807,30.03082698539934,31.008129983950624,25.945012201882335,14.912594951655985,321.2271501478379,1197.6780005601413,1020.2903751763481,3541.422029419492
10000,sUSDS,base,psm3_base,,,0.0002168264360681706,0.042212843887165966,1.2189676580740632,60.32258043815074,708.460219378867,22.793045484355456,8.690135274176068,5.30737043524967,6.6477164022031525,7.741216436136719,11.924141155100676,9.336204907371567,8.325463456443002,7.804183831902526,347.79585969837564,532.5416481541887,840.4521665764665,372.5816058693165,18.97281850536926,2970.9577733320702
10000,sUSDS,optimism,psm3_optimism,,,,,,,,,,0.0000041930494986088745,,0.00002920788584291912,0.000040306047401825395,0.000041008088605108376,0.00003927631214199633,0.00007742408945853423,0.00009530772750572973,0.0009193524143101396,0.001176507917018213,0.000564735792473219,0.002352216287107476,0.00533953561136377
10000,sUSDS,unichain,psm3_unichain,,,,,,,,,,1.407163100890487e-8,0.000043190265348064015,0.0000803132861169911,,,,0.00019746370444343795,0.00016009706426610247,0.0002403919132907845,0.0003122184026318586,0.00033627111078642243,0.0003485292399484081,0.0017184890584630783
10001,sUSDS,arbitrum,psm3_arbitrum,,,,,,,1281.0447468015147,3397.7797315330035,5294.780968514139,8801.822571063125,7402.525978688309,12099.750623659593,17706.317533873058,28390.226432783613,28197.013430780808,37561.4056298989,41909.40484617179,45200.77672060834,55540.81298543248,51419.67443968338,52109.24832093151,396312.5849604235
10001,sUSDS,base,psm3_base,,,,,,,762.1073701040327,3334.4809177987736,6367.8079598160175,6316.386535302444,5884.572223928666,3374.5090598875395,3685.677250510843,2982.93897180708,3703.870077406891,4270.910726478136,3825.9243898576856,3353.351063690788,4261.125244868172,5399.703927166519,4298.551328101102,61821.91704672469
10001,sUSDS,optimism,psm3_optimism,,,,,,,,,,21978.622766429384,10282.01372918522,16893.169871200695,30184.231726357993,26781.61285683578,33371.84222165279,47852.07887672411,30405.085520154284,14954.094212344093,8609.921254949053,6002.804665490637,2815.9959290750908,250131.47363039912
10001,sUSDS,unichain,psm3_unichain,,,,,,,,,,6877.089936279137,14149.743630382545,16404.48695836731,15147.34841127612,12789.774639817797,5566.643584460252,2770.2299255885673,1269.6680692018456,597.8304711389719,269.18896372957175,145.8224263832919,80.81811952179632,76068.6451361472
13425,sUSDS,ethereum,susds_susdc,,0.1431066418942096,0.17612244276748407,0.1833913609481263,0.185223327709338,0.16879448422892152,0.18795133393983976,0.1826399898277502,0.10053245235369478,0.00018890724425342064,0.00019592345035852616,0.00019667353658222247,0.00019106849833277985,0.00019820407768289817,0.00019252750102133714,0.00019965251266851618,0.0001670192247433148,0.0001513350071333493,0.0001680721428833675,0.00016315212687630196,0.0001690995299690779,1.3299436685218695
13425,USDS-SKY,ethereum,farms,,0.03271355387985628,,,,,,,,,,,,,370.40271459148244,1029.0974125257135,858.006949414216,774.9740188257434,858.0099988032631,641.1623492109939,9.669231707178573,4541.355388632471
